run_id,party_victory,rounds_taken,side,name,init_total,init_order,damage_dealt_total,damage_taken_total,hits_landed,crits_landed,opening_burst_triggered,hunters_mark_cast,hunters_mark_bonus_damage
52,1,10,party,Fighter,8,6,39,14,4,2,0,0,0
52,1,10,party,Ranger,9,4,33,31,3,0,0,1,6
52,1,10,party,Rogue,13,3,16,26,2,0,1,0,0
53,1,6,monsters,Bugbear,20,3,7,33,1,0,0,0,0
53,1,6,monsters,Goblin_1,22,1,6,10,1,0,0,0,0
53,1,6,monsters,Goblin_2,11,6,5,10,1,0,0,0,0
53,1,6,monsters,Goblin_3,16,4,17,16,3,0,0,0,0
53,1,6,monsters,Goblin_4,5,8,10,11,2,1,0,0,0
53,1,6,party,Fighter,21,2,40,0,6,2,0,0,0
53,1,6,party,Ranger,15,5,40,20,4,0,0,1,2
53,1,6,party,Rogue,10,7,0,25,0,0,0,0,0
54,1,7,monsters,Bugbear,17,2,11,30,1,0,0,0,0
54,1,7,monsters,Goblin_1,18,1,3,12,1,0,0,0,0
54,1,7,monsters,Goblin_2,11,6,3,7,1,0,0,0,0
54,1,7,monsters,Goblin_3,7,7,7,11,1,1,0,0,0
54,1,7,monsters,Goblin_4,14,5,14,13,2,0,0,0,0
54,1,7,party,Fighter,6,8,21,0,3,0,0,0,0
54,1,7,party,Ranger,16,3,52,16,6,0,0,1,4
54,1,7,party,Rogue,15,4,0,22,0,0,0,0,0
55,0,7,monsters,Bugbear,15,5,40,21,5,0,0,0,0
55,0,7,monsters,Goblin_1,6,8,11,0,2,0,0,0,0
55,0,7,monsters,Goblin_2,15,4,17,0,4,0,0,0,0
55,0,7,monsters,Goblin_3,18,2,12,0,3,0,0,0,0
55,0,7,monsters,Goblin_4,12,6,3,0,1,0,0,0,0
55,0,7,party,Fighter,16,3,12,32,2,0,0,0,0
55,0,7,party,Ranger,22,1,0,28,0,0,0,1,0
55,0,7,party,Rogue,7,7,9,23,1,0,0,0,0
56,1,5,monsters,Bugbear,12,5,0,27,0,0,0,0,0
56,1,5,monsters,Goblin_1,7,8,6,14,1,0,0,0,0
56,1,5,monsters,Goblin_2,13,4,0,9,0,0,0,0,0
56,1,5,monsters,Goblin_3,22,1,11,11,2,0,0,0,0
56,1,5,monsters,Goblin_4,10,7,7,15,2,0,0,0,0
56,1,5,party,Fighter,22,2,26,0,3,0,0,0,0
56,1,5,party,Ranger,18,3,31,0,4,1,0,1,5
56,1,5,party,Rogue,10,6,19,24,2,0,0,0,0
57,1,4,monsters,Bugbear,16,3,0,28,0,0,0,0,0
57,1,4,monsters,Goblin_1,15,4,0,9,0,0,0,0,0
57,1,4,monsters,Goblin_2,3,8,8,9,1,1,0,0,0
57,1,4,monsters,Goblin_3,8,6,3,8,1,0,0,0,0
57,1,4,monsters,Goblin_4,5,7,12,10,2,0,0,0,0
57,1,4,party,Fighter,17,2,15,0,2,0,0,0,0
57,1,4,party,Ranger,11,5,40,0,4,1,0,1,10
57,1,4,party,Rogue,19,1,9,23,1,0,0,0,0
58,1,6,monsters,Bugbear,17,3,0,31,0,0,0,0,0
58,1,6,monsters,Goblin_1,9,7,6,8,1,0,0,0,0
58,1,6,monsters,Goblin_2,14,4,10,7,2,0,0,0,0
58,1,6,monsters,Goblin_3,3,8,14,10,2,0,0,0,0
58,1,6,monsters,Goblin_4,9,6,20,11,3,0,0,0,0
58,1,6,party,Fighter,22,1,38,0,4,1,0,0,0
58,1,6,party,Ranger,10,5,29,29,3,0,0,1,5
58,1,6,party,Rogue,21,2,0,21,0,0,0,0,0
59,0,6,monsters,Bugbear,20,1,38,25,3,0,0,0,0
59,0,6,monsters,Goblin_1,18,3,6,0,1,0,0,0,0
59,0,6,monsters,Goblin_2,3,8,6,0,1,0,0,0,0
59,0,6,monsters,Goblin_3,10,6,12,0,3,0,0,0,0
59,0,6,monsters,Goblin_4,8,7,23,0,3,1,0,0,0
59,0,6,party,Fighter,19,2,13,32,3,0,0,0,0
59,0,6,party,Ranger,13,5,0,29,0,0,0,1,0
59,0,6,party,Rogue,17,4,12,24,1,1,0,0,0
60,1,10,monsters,Bugbear,4,8,21,30,1,1,0,0,0
60,1,10,monsters,Goblin_1,12,4,3,9,1,0,0,0,0
60,1,10,monsters,Goblin_2,8,7,11,7,2,0,0,0,0
60,1,10,monsters,Goblin_3,10,6,24,16,3,1,0,0,0
60,1,10,monsters,Goblin_4,13,3,12,13,2,0,0,0,0
60,1,10,party,Fighter,20,1,39,8,5,0,0,0,0
60,1,10,party,Ranger,11,5,22,27,3,0,0,1,2
60,1,10,party,Rogue,16,2,14,36,1,0,1,0,0
61,0,7,monsters,Bugbear,3,8,13,27,1,0,0,0,0
61,0,7,monsters,Goblin_1,7,6,27,15,5,0,0,0,0
61,0,7,monsters,Goblin_2,18,3,19,0,3,0,0,0,0
61,0,7,monsters,Goblin_3,21,1,8,0,2,0,0,0,0
61,0,7,monsters,Goblin_4,21,2,10,0,1,1,0,0,0
61,0,7,party,Fighter,4,7,42,30,4,2,0,0,0
61,0,7,party,Ranger,12,5,0,26,0,0,0,1,0
61,0,7,party,Rogue,17,4,0,21,0,0,0,0,0
62,1,11,monsters,Bugbear,17,4,18,37,2,1,0,0,0
62,1,11,monsters,Goblin_1,17,3,3,10,1,0,0,0,0
62,1,11,monsters,Goblin_2,14,5,11,9,2,0,0,0,0
62,1,11,monsters,Goblin_3,5,7,23,12,2,2,0,0,0
62,1,11,monsters,Goblin_4,4,8,0,9,0,0,0,0,0
62,1,11,party,Fighter,19,2,36,9,6,1,0,0,0
62,1,11,party,Ranger,11,6,16,25,2,0,0,1,6
62,1,11,party,Rogue,20,1,25,21,2,0,1,0,0
63,1,7,monsters,Bugbear,17,3,0,40,0,0,0,0,0
63,1,7,monsters,Goblin_1,19,2,3,16,1,0,0,0,0
63,1,7,monsters,Goblin_2,10,4,27,9,4,0,0,0,0
63,1,7,monsters,Goblin_3,22,1,10,7,2,0,0,0,0
63,1,7,monsters,Goblin_4,7,6,25,7,6,0,0,0,0
63,1,7,party,Fighter,4,8,44,13,6,1,0,0,0
63,1,7,party,Ranger,6,7,35,26,2,1,0,1,9
63,1,7,party,Rogue,9,5,0,26,0,0,0,0,0
64,0,7,monsters,Bugbear,14,3,12,35,1,0,0,0,0
64,0,7,monsters,Goblin_1,9,5,12,0,2,1,0,0,0
64,0,7,monsters,Goblin_2,21,1,30,0,5,0,0,0,0
64,0,7,monsters,Goblin_3,12,4,32,0,4,0,0,0,0
64,0,7,monsters,Goblin_4,15,2,8,0,1,0,0,0,0
64,0,7,party,Fighter,6,8,22,31,3,0,0,0,0
64,0,7,party,Ranger,6,7,13,35,1,0,0,1,3
64,0,7,party,Rogue,7,6,0,28,0,0,0,0,0
65,1,6,monsters,Bugbear,19,2,0,28,0,0,0,0,0
65,1,6,monsters,Goblin_1,12,5,0,7,0,0,0,0,0
65,1,6,monsters,Goblin_2,16,4,8,13,1,0,0,0,0
65,1,6,monsters,Goblin_3,11,7,8,14,1,0,0,0,0
65,1,6,monsters,Goblin_4,12,6,23,12,4,1,0,0,0
65,1,6,party,Fighter,22,1,49,0,5,2,0,0,0
65,1,6,party,Ranger,17,3,25,18,3,0,0,1,3
65,1,6,party,Rogue,8,8,0,21,0,0,0,0,0
66,1,4,monsters,Bugbear,8,7,0,27,0,0,0,0,0
66,1,4,monsters,Goblin_1,17,4,5,12,1,0,0,0,0
66,1,4,monsters,Goblin_2,14,5,8,10,1,0,0,0,0
66,1,4,monsters,Goblin_3,22,1,8,11,1,0,0,0,0
66,1,4,monsters,Goblin_4,20,3,10,8,2,0,0,0,0
66,1,4,party,Fighter,22,2,26,0,3,0,0,0,0
66,1,4,party,Ranger,12,6,38,4,4,1,0,1,6
66,1,4,party,Rogue,6,8,4,27,1,0,0,0,0
67,1,5,monsters,Bugbear,11,7,14,27,1,0,0,0,0
67,1,5,monsters,Goblin_1,12,6,0,14,0,0,0,0,0
67,1,5,monsters,Goblin_2,21,1,0,7,0,0,0,0,0
67,1,5,monsters,Goblin_3,6,8,7,9,1,1,0,0,0
67,1,5,monsters,Goblin_4,16,2,7,17,1,0,0,0,0
67,1,5,party,Fighter,14,4,14,0,2,1,0,0,0
67,1,5,party,Ranger,15,3,39,7,4,0,0,1,3
67,1,5,party,Rogue,13,5,21,21,3,0,1,0,0
68,0,6,monsters,Bugbear,10,5,42,15,2,1,0,0,0
68,0,6,monsters,Goblin_1,18,4,16,0,2,1,0,0,0
68,0,6,monsters,Goblin_2,19,3,7,0,1,0,0,0,0
68,0,6,monsters,Goblin_3,10,7,13,0,2,0,0,0,0
68,0,6,monsters,Goblin_4,22,2,18,0,3,0,0,0,0
68,0,6,party,Fighter,10,6,7,29,1,0,0,0,0
68,0,6,party,Ranger,8,8,8,26,1,0,0,1,3
68,0,6,party,Rogue,22,1,0,41,0,0,0,0,0
69,0,9,monsters,Bugbear,12,4,37,22,4,0,0,0,0
69,0,9,monsters,Goblin_1,4,8,12,0,2,1,0,0,0
69,0,9,monsters,Goblin_2,15,2,11,0,2,0,0,0,0
69,0,9,monsters,Goblin_3,21,1,8,0,2,0,0,0,0
69,0,9,monsters,Goblin_4,9,5,14,0,3,0,0,0,0
69,0,9,party,Fighter,7,7,10,34,2,0,0,0,0
69,0,9,party,Ranger,12,3,12,26,1,0,0,1,1
69,0,9,party,Rogue,7,6,0,22,0,0,0,0,0
70,1,8,monsters,Bugbear,11,5,15,35,1,0,0,0,0
70,1,8,monsters,Goblin_1,11,6,17,11,2,2,0,0,0
70,1,8,monsters,Goblin_2,4,7,17,9,3,0,0,0,0
70,1,8,monsters,Goblin_3,12,4,10,10,2,0,0,0,0
70,1,8,monsters,Goblin_4,3,8,6,10,1,0,0,0,0
70,1,8,party,Fighter,20,3,50,11,5,2,0,0,0
70,1,8,party,Ranger,20,2,25,31,2,0,0,1,8
70,1,8,party,Rogue,23,1,0,23,0,0,0,0,0
71,0,6,monsters,Bugbear,9,4,8,30,1,0,0,0,0
71,0,6,monsters,Goblin_1,4,7,16,14,2,0,0,0,0
71,0,6,monsters,Goblin_2,14,1,18,0,3,0,0,0,0
71,0,6,monsters,Goblin_3,10,2,19,0,2,1,0,0,0
71,0,6,monsters,Goblin_4,5,6,26,0,5,1,0,0,0
71,0,6,party,Fighter,3,8,15,30,2,0,0,0,0
71,0,6,party,Ranger,9,3,16,29,2,0,0,1,6
71,0,6,party,Rogue,7,5,13,28,1,1,0,0,0
72,1,9,monsters,Bugbear,18,3,10,35,1,0,0,0,0
72,1,9,monsters,Goblin_1,17,4,10,11,2,0,0,0,0
72,1,9,monsters,Goblin_2,10,5,0,8,0,0,0,0,0
72,1,9,monsters,Goblin_3,8,6,22,15,4,0,0,0,0
72,1,9,monsters,Goblin_4,4,8,7,11,1,0,0,0,0
72,1,9,party,Fighter,4,7,32,0,4,0,0,0,0
72,1,9,party,Ranger,22,1,33,25,4,1,0,1,6
72,1,9,party,Rogue,21,2,15,24,1,0,1,0,0
73,1,8,monsters,Bugbear,21,1,0,42,0,0,0,0,0
73,1,8,monsters,Goblin_1,3,8,8,8,1,0,0,0,0
73,1,8,monsters,Goblin_2,8,7,15,10,2,1,0,0,0
73,1,8,monsters,Goblin_3,20,2,5,9,1,0,0,0,0
73,1,8,monsters,Goblin_4,9,6,19,8,4,0,0,0,0
73,1,8,party,Fighter,19,3,27,0,3,1,0,0,0
73,1,8,party,Ranger,14,5,37,24,4,1,0,1,5
73,1,8,party,Rogue,16,4,13,23,2,0,0,0,0
74,1,7,monsters,Bugbear,18,3,0,28,0,0,0,0,0
74,1,7,monsters,Goblin_1,4,8,6,12,2,0,0,0,0
74,1,7,monsters,Goblin_2,12,5,15,13,2,1,0,0,0
74,1,7,monsters,Goblin_3,8,7,6,9,1,0,0,0,0
74,1,7,monsters,Goblin_4,18,2,11,7,2,0,0,0,0
74,1,7,party,Fighter,11,6,18,0,3,1,0,0,0
74,1,7,party,Ranger,22,1,42,14,5,0,0,1,4
74,1,7,party,Rogue,14,4,9,24,1,0,0,0,0
75,1,11,monsters,Bugbear,21,1,12,31,1,0,0,0,0
75,1,11,monsters,Goblin_1,3,8,5,7,1,0,0,0,0
75,1,11,monsters,Goblin_2,13,5,22,8,3,1,0,0,0
75,1,11,monsters,Goblin_3,20,3,3,14,1,0,0,0,0
75,1,11,monsters,Goblin_4,18,4,12,10,2,0,0,0,0
75,1,11,party,Fighter,4,7,31,0,4,1,0,0,0
75,1,11,party,Ranger,20,2,33,32,3,0,0,1,5
75,1,11,party,Rogue,10,6,6,22,1,0,0,0,0
76,1,8,monsters,Bugbear,18,4,0,33,0,0,0,0,0
76,1,8,monsters,Goblin_1,10,6,14,7,2,0,0,0,0
76,1,8,monsters,Goblin_2,22,1,4,10,1,0,0,0,0
76,1,8,monsters,Goblin_3,17,5,16,11,3,0,0,0,0
76,1,8,monsters,Goblin_4,4,8,18,15,3,1,0,0,0
76,1,8,party,Fighter,19,3,26,0,4,0,0,0,0
76,1,8,party,Ranger,20,2,42,24,4,0,0,1,6
76,1,8,party,Rogue,6,7,8,28,1,0,0,0,0
77,1,4,monsters,Bugbear,10,6,0,27,0,0,0,0,0
77,1,4,monsters,Goblin_1,22,2,0,10,0,0,0,0,0
77,1,4,monsters,Goblin_2,13,5,12,15,2,0,0,0,0
77,1,4,monsters,Goblin_3,7,8,8,10,1,1,0,0,0
77,1,4,monsters,Goblin_4,10,7,5,8,1,1,0,0,0
77,1,4,party,Fighter,22,3,15,0,2,0,0,0,0
77,1,4,party,Ranger,22,1,28,0,3,0,0,1,0
77,1,4,party,Rogue,17,4,27,25,2,0,1,0,0
78,0,5,monsters,Bugbear,14,4,49,26,4,0,0,0,0
78,0,5,monsters,Goblin_1,19,2,23,0,4,1,0,0,0
78,0,5,monsters,Goblin_2,12,5,4,0,1,0,0,0,0
78,0,5,monsters,Goblin_3,21,1,17,0,2,1,0,0,0
78,0,5,monsters,Goblin_4,3,8,0,0,0,0,0,0,0
78,0,5,party,Fighter,17,3,10,31,1,0,0,0,0
78,0,5,party,Ranger,9,6,12,31,1,0,0,1,5
78,0,5,party,Rogue,7,7,4,31,1,0,0,0,0
79,1,4,monsters,Bugbear,8,7,7,36,1,0,0,0,0
79,1,4,monsters,Goblin_1,19,2,7,10,1,0,0,0,0
79,1,4,monsters,Goblin_2,15,4,3,12,1,0,0,0,0
79,1,4,monsters,Goblin_3,18,3,14,11,1,1,0,0,0
79,1,4,monsters,Goblin_4,12,6,0,8,0,0,0,0,0
79,1,4,party,Fighter,4,8,19,0,3,1,0,0,0
79,1,4,party,Ranger,20,1,32,0,3,0,0,1,5
79,1,4,party,Rogue,13,5,26,31,2,0,1,0,0
80,1,7,monsters,Bugbear,18,5,0,36,0,0,0,0,0
80,1,7,monsters,Goblin_1,16,6,5,10,1,0,0,0,0
80,1,7,monsters,Goblin_2,6,8,4,11,1,0,0,0,0
80,1,7,monsters,Goblin_3,7,7,0,8,0,0,0,0,0
80,1,7,monsters,Goblin_4,22,1,12,10,2,1,0,0,0
80,1,7,party,Fighter,21,2,25,0,3,0,0,0,0
80,1,7,party,Ranger,20,3,18,0,2,0,0,1,3
80,1,7,party,Rogue,20,4,32,21,3,1,1,0,0
81,1,5,monsters,Bugbear,12,6,13,37,1,0,0,0,0
81,1,5,monsters,Goblin_1,18,1,3,14,1,0,0,0,0
81,1,5,monsters,Goblin_2,9,7,7,11,1,0,0,0,0
81,1,5,monsters,Goblin_3,16,2,7,10,2,0,0,0,0
81,1,5,monsters,Goblin_4,14,4,0,8,0,0,0,0,0
81,1,5,party,Fighter,3,8,26,0,3,0,0,0,0
81,1,5,party,Ranger,12,5,39,6,4,0,0,1,6
81,1,5,party,Rogue,14,3,15,24,1,0,1,0,0
82,1,9,monsters,Bugbear,13,4,6,33,1,0,0,0,0
82,1,9,monsters,Goblin_1,13,3,7,11,1,0,0,0,0
82,1,9,monsters,Goblin_2,14,2,21,11,4,0,0,0,0
82,1,9,monsters,Goblin_3,4,8,16,11,3,0,0,0,0
82,1,9,monsters,Goblin_4,6,6,15,13,3,0,0,0,0
82,1,9,party,Fighter,6,7,53,18,5,1,0,0,0
82,1,9,party,Ranger,9,5,12,26,1,0,0,1,5
82,1,9,party,Rogue,19,1,14,21,1,0,1,0,0
83,1,7,monsters,Bugbear,19,1,0,27,0,0,0,0,0
83,1,7,monsters,Goblin_1,6,7,0,13,0,0,0,0,0
83,1,7,monsters,Goblin_2,6,8,4,8,1,0,0,0,0
83,1,7,monsters,Goblin_3,14,4,10,14,2,0,0,0,0
83,1,7,monsters,Goblin_4,15,2,29,8,4,1,0,0,0
83,1,7,party,Fighter,15,3,32,0,4,0,0,0,0
83,1,7,party,Ranger,10,5,25,22,2,0,0,1,6
83,1,7,party,Rogue,8,6,13,21,1,0,1,0,0
84,0,6,monsters,Bugbear,5,8,20,36,1,1,0,0,0
84,0,6,monsters,Goblin_1,22,3,9,13,2,0,0,0,0
84,0,6,monsters,Goblin_2,16,5,26,11,4,0,0,0,0
84,0,6,monsters,Goblin_3,7,7,21,0,3,1,0,0,0
84,0,6,monsters,Goblin_4,22,2,8,0,1,0,0,0,0
84,0,6,party,Fighter,21,4,32,32,5,0,0,0,0
84,0,6,party,Ranger,22,1,12,26,1,0,0,1,4
84,0,6,party,Rogue,11,6,16,26,1,0,1,0,0
85,1,3,monsters,Bugbear,9,6,0,28,0,0,0,0,0
85,1,3,monsters,Goblin_1,20,3,4,11,1,0,0,0,0
85,1,3,monsters,Goblin_2,4,8,6,8,1,0,0,0,0
85,1,3,monsters,Goblin_3,18,4,0,10,0,0,0,0,0
85,1,3,monsters,Goblin_4,9,5,0,10,0,0,0,0,0
85,1,3,party,Fighter,7,7,11,0,1,0,0,0,0
85,1,3,party,Ranger,20,2,29,0,3,0,0,1,4
85,1,3,party,Rogue,20,1,27,10,3,0,1,0,0
86,0,5,monsters,Bugbear,8,5,25,26,2,0,0,0,0
86,0,5,monsters,Goblin_1,22,1,20,0,4,0,0,0,0
86,0,5,monsters,Goblin_2,15,3,29,0,4,1,0,0,0
86,0,5,monsters,Goblin_3,20,2,13,0,2,0,0,0,0
86,0,5,monsters,Goblin_4,6,7,0,0,0,0,0,0,0
86,0,5,party,Fighter,4,8,10,34,1,1,0,0,0
86,0,5,party,Ranger,9,4,10,27,1,1,0,1,3
86,0,5,party,Rogue,6,6,6,26,1,0,0,0,0
87,0,7,monsters,Bugbear,9,5,12,28,1,0,0,0,0
87,0,7,monsters,Goblin_1,11,4,13,9,2,0,0,0,0
87,0,7,monsters,Goblin_2,4,8,13,6,2,0,0,0,0
87,0,7,monsters,Goblin_3,7,6,19,0,3,0,0,0,0
87,0,7,monsters,Goblin_4,19,1,30,0,5,0,0,0,0
87,0,7,party,Fighter,6,7,14,33,2,0,0,0,0
87,0,7,party,Ranger,13,2,29,31,3,1,0,1,8
87,0,7,party,Rogue,13,3,0,23,0,0,0,0,0
88,1,7,monsters,Bugbear,14,3,16,34,1,0,0,0,0
88,1,7,monsters,Goblin_1,5,8,9,16,1,1,0,0,0
88,1,7,monsters,Goblin_2,9,6,10,10,1,1,0,0,0
88,1,7,monsters,Goblin_3,21,1,12,17,2,0,0,0,0
88,1,7,monsters,Goblin_4,11,4,12,7,3,0,0,0,0
88,1,7,party,Fighter,9,7,29,4,3,1,0,0,0
88,1,7,party,Ranger,17,2,48,26,4,0,0,1,8
88,1,7,party,Rogue,10,5,7,29,1,0,0,0,0
89,0,7,monsters,Bugbear,4,8,15,24,1,0,0,0,0
89,0,7,monsters,Goblin_1,19,3,17,0,3,0,0,0,0
89,0,7,monsters,Goblin_2,15,5,20,0,3,0,0,0,0
89,0,7,monsters,Goblin_3,21,2,13,0,3,0,0,0,0
89,0,7,monsters,Goblin_4,10,6,18,0,3,0,0,0,0
89,0,7,party,Fighter,17,4,24,33,4,0,0,0,0
89,0,7,party,Ranger,23,1,0,28,0,0,0,1,0
89,0,7,party,Rogue,7,7,0,22,0,0,0,0,0
90,1,7,monsters,Bugbear,5,6,0,31,0,0,0,0,0
90,1,7,monsters,Goblin_1,3,8,8,8,2,0,0,0,0
90,1,7,monsters,Goblin_2,16,3,5,7,1,0,0,0,0
90,1,7,monsters,Goblin_3,18,2,20,10,3,0,0,0,0
90,1,7,monsters,Goblin_4,8,5,16,16,4,0,0,0,0
90,1,7,party,Fighter,12,4,41,0,5,2,0,0,0
90,1,7,party,Ranger,23,1,31,27,4,0,0,1,3
90,1,7,party,Rogue,4,7,0,22,0,0,0,0,0
91,1,5,monsters,Bugbear,13,5,0,29,0,0,0,0,0
91,1,5,monsters,Goblin_1,6,7,7,19,1,0,0,0,0
91,1,5,monsters,Goblin_2,15,4,0,11,0,0,0,0,0
91,1,5,monsters,Goblin_3,17,3,14,7,2,0,0,0,0
91,1,5,monsters,Goblin_4,6,8,8,8,1,0,0,0,0
91,1,5,party,Fighter,21,2,31,0,3,1,0,0,0
91,1,5,party,Ranger,21,1,28,7,3,1,0,1,1
91,1,5,party,Rogue,11,6,15,22,2,0,0,0,0
92,1,5,monsters,Bugbear,6,7,0,27,0,0,0,0,0
92,1,5,monsters,Goblin_1,13,4,0,12,0,0,0,0,0
92,1,5,monsters,Goblin_2,7,6,12,7,2,0,0,0,0
92,1,5,monsters,Goblin_3,5,8,5,14,1,0,0,0,0
92,1,5,monsters,Goblin_4,10,5,8,16,2,0,0,0,0
92,1,5,party,Fighter,18,3,24,0,3,1,0,0,0
92,1,5,party,Ranger,20,1,23,0,3,0,0,1,0
92,1,5,party,Rogue,19,2,29,25,3,0,1,0,0
93,1,8,monsters,Bugbear,22,1,15,37,1,0,0,0,0
93,1,8,monsters,Goblin_1,17,3,18,9,3,0,0,0,0
93,1,8,monsters,Goblin_2,4,8,6,9,2,0,0,0,0
93,1,8,monsters,Goblin_3,19,2,7,8,1,0,0,0,0
93,1,8,monsters,Goblin_4,10,5,0,8,0,0,0,0,0
93,1,8,party,Fighter,6,7,17,0,2,0,0,0,0
93,1,8,party,Ranger,15,4,42,24,4,0,0,1,6
93,1,8,party,Rogue,6,6,12,22,1,1,0,0,0
94,1,6,monsters,Bugbear,7,5,0,29,0,0,0,0,0
94,1,6,monsters,Goblin_1,6,6,11,11,1,1,0,0,0
94,1,6,monsters,Goblin_2,12,4,11,12,2,0,0,0,0
94,1,6,monsters,Goblin_3,5,7,14,11,2,0,0,0,0
94,1,6,monsters,Goblin_4,4,8,8,10,1,0,0,0,0
94,1,6,party,Fighter,22,1,31,0,3,1,0,0,0
94,1,6,party,Ranger,16,2,31,22,3,1,0,1,2
94,1,6,party,Rogue,16,3,11,22,1,0,1,0,0
95,0,5,monsters,Bugbear,4,8,19,32,2,0,0,0,0
95,0,5,monsters,Goblin_1,12,6,21,16,3,0,0,0,0
95,0,5,monsters,Goblin_2,13,5,22,0,4,0,0,0,0
95,0,5,monsters,Goblin_3,11,7,20,0,3,0,0,0,0
95,0,5,monsters,Goblin_4,20,1,0,0,0,0,0,0,0
95,0,5,party,Fighter,17,2,35,29,4,2,0,0,0
95,0,5,party,Ranger,13,4,0,32,0,0,0,1,0
95,0,5,party,Rogue,15,3,13,21,1,0,1,0,0
96,0,6,monsters,Bugbear,9,8,12,40,1,0,0,0,0
96,0,6,monsters,Goblin_1,16,3,9,11,2,0,0,0,0
96,0,6,monsters,Goblin_2,22,1,29,0,4,0,0,0,0
96,0,6,monsters,Goblin_3,19,2,16,0,3,0,0,0,0
96,0,6,monsters,Goblin_4,14,4,21,0,4,0,0,0,0
96,0,6,party,Fighter,13,6,36,33,3,1,0,0,0
96,0,6,party,Ranger,13,5,15,28,1,0,0,1,4
96,0,6,party,Rogue,10,7,0,26,0,0,0,0,0
97,0,7,monsters,Bugbear,16,3,11,29,1,0,0,0,0
97,0,7,monsters,Goblin_1,15,4,16,8,2,1,0,0,0
97,0,7,monsters,Goblin_2,12,6,25,4,3,1,0,0,0
97,0,7,monsters,Goblin_3,21,1,20,0,3,1,0,0,0
97,0,7,monsters,Goblin_4,10,7,6,0,1,0,0,0,0
97,0,7,party,Fighter,14,5,12,28,3,0,0,0,0
97,0,7,party,Ranger,8,8,16,29,2,0,0,1,4
97,0,7,party,Rogue,20,2,13,21,1,0,1,0,0
98,1,6,monsters,Bugbear,9,7,0,38,0,0,0,0,0
98,1,6,monsters,Goblin_1,16,1,13,11,2,1,0,0,0
98,1,6,monsters,Goblin_2,16,2,3,7,1,0,0,0,0
98,1,6,monsters,Goblin_3,8,8,3,11,1,0,0,0,0
98,1,6,monsters,Goblin_4,11,6,9,12,2,0,0,0,0
98,1,6,party,Fighter,15,4,17,0,2,0,0,0,0
98,1,6,party,Ranger,13,5,35,3,4,0,0,1,5
98,1,6,party,Rogue,15,3,27,25,2,0,1,0,0
99,0,5,monsters,Bugbear,14,4,15,37,1,1,0,0,0
99,0,5,monsters,Goblin_1,20,1,20,0,3,1,0,0,0
99,0,5,monsters,Goblin_2,18,3,19,0,4,1,0,0,0
99,0,5,monsters,Goblin_3,13,5,5,0,1,0,0,0,0
99,0,5,monsters,Goblin_4,12,6,28,0,4,1,0,0,0
99,0,5,party,Fighter,20,2,26,28,2,1,0,0,0
99,0,5,party,Ranger,7,7,11,28,1,0,0,1,5
99,0,5,party,Rogue,5,8,0,31,0,0,0,0,0
100,1,5,monsters,Bugbear,3,8,0,29,0,0,0,0,0
100,1,5,monsters,Goblin_1,5,6,0,9,0,0,0,0,0
100,1,5,monsters,Goblin_2,10,5,0,11,0,0,0,0,0
100,1,5,monsters,Goblin_3,12,3,11,12,2,0,0,0,0
100,1,5,monsters,Goblin_4,17,2,16,10,3,0,0,0,0
100,1,5,party,Fighter,5,7,14,0,2,0,0,0,0
100,1,5,party,Ranger,21,1,25,5,4,0,0,1,4
100,1,5,party,Rogue,11,4,32,22,2,0,1,0,0
101,1,8,monsters,Bugbear,7,8,0,33,0,0,0,0,0
101,1,8,monsters,Goblin_1,12,4,5,9,1,0,0,0,0
101,1,8,monsters,Goblin_2,8,6,0,16,0,0,0,0,0
101,1,8,monsters,Goblin_3,20,2,21,8,3,0,0,0,0
101,1,8,monsters,Goblin_4,7,7,13,16,3,0,0,0,0
101,1,8,party,Fighter,20,1,37,0,4,1,0,0,0
101,1,8,party,Ranger,11,5,34,16,4,0,0,1,5
101,1,8,party,Rogue,17,3,11,23,2,0,1,0,0
102,0,7,monsters,Bugbear,3,8,0,27,0,0,0,0,0
102,0,7,monsters,Goblin_1,14,4,10,14,2,0,0,0,0
102,0,7,monsters,Goblin_2,10,5,17,0,3,0,0,0,0
102,0,7,monsters,Goblin_3,8,7,19,0,3,0,0,0,0
102,0,7,monsters,Goblin_4,20,2,42,0,5,2,0,0,0
102,0,7,party,Fighter,21,1,22,37,3,0,0,0,0
102,0,7,party,Ranger,15,3,19,26,2,0,0,1,8
102,0,7,party,Rogue,8,6,0,25,0,0,0,0,0
103,1,7,monsters,Bugbear,3,8,0,27,0,0,0,0,0
103,1,7,monsters,Goblin_1,4,7,4,11,1,0,0,0,0
103,1,7,monsters,Goblin_2,5,6,6,11,1,1,0,0,0
103,1,7,monsters,Goblin_3,7,3,7,12,1,1,0,0,0
103,1,7,monsters,Goblin_4,10,2,26,7,3,2,0,0,0
103,1,7,party,Fighter,21,1,36,0,5,0,0,0,0
103,1,7,party,Ranger,5,5,13,21,2,0,0,1,0
103,1,7,party,Rogue,6,4,19,22,1,0,1,0,0
104,1,6,monsters,Bugbear,10,4,14,29,1,0,0,0,0
104,1,6,monsters,Goblin_1,17,2,11,8,2,0,0,0,0
104,1,6,monsters,Goblin_2,4,7,14,13,2,1,0,0,0
104,1,6,monsters,Goblin_3,6,5,13,9,2,0,0,0,0
104,1,6,monsters,Goblin_4,4,8,18,7,2,1,0,0,0
